Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP006887,Male,No,0,Graduate,No,12109,678,238.0,240.0,1.0,Semiurban,Y
LP001864,Male,No,3+,Graduate,No,4167,3577,210.0,480.0,0.0,Semiurban,N
LP000921,Female,No,3+,Graduate,Yes,6853,710,140.0,240.0,1.0,Rural,Y
LP002727,Male,No,0,Graduate,Yes,13551,2209,122.0,240.0,0.0,Semiurban,N
LP004715,Male,Yes,0,Graduate,No,36044,453,134.0,360.0,1.0,Urban,Y
LP006257,Female,No,3+,Graduate,,8687,368,183.0,300.0,1.0,Rural,Y
LP005039,Female,No,1,Graduate,No,17537,199,199.0,360.0,1.0,Semiurban,Y
LP008045,Male,No,1,Graduate,No,16101,901,93.0,180.0,1.0,Semiurban,Y
LP002908,Male,No,3+,Graduate,No,6585,3129,215.0,360.0,1.0,Semiurban,Y
LP006011,Female,Yes,1,Graduate,No,4365,808,124.0,360.0,0.0,Urban,N
LP000924,Female,Yes,0,Not Graduate,Yes,3314,475,280.0,300.0,1.0,Semiurban,N
LP007000,Female,Yes,0,Graduate,No,7383,395,279.0,360.0,0.0,Semiurban,N
LP006407,Male,Yes,1,Graduate,No,8577,2471,177.0,240.0,1.0,Semiurban,N
LP000626,Male,Yes,0,Graduate,No,41764,370,132.0,360.0,0.0,Semiurban,Y
LP008521,Male,,1,Not Graduate,No,11374,764,174.0,360.0,1.0,Rural,Y
LP000327,Male,Yes,0,Graduate,No,106813,5029,248.0,360.0,0.0,Semiurban,Y
LP007223,Male,No,1,Graduate,No,117756,410,23.0,180.0,1.0,Urban,Y
LP004077,Male,Yes,0,Graduate,No,5305,11465,156.0,300.0,1.0,Urban,Y
LP000912,Male,Yes,3+,Graduate,No,22870,75,121.0,300.0,1.0,Urban,Y
LP005423,Female,Yes,,Graduate,Yes,13408,9179,193.0,480.0,0.0,Rural,Y
LP004790,Male,No,0,Graduate,Yes,9736,3521,154.0,360.0,1.0,Urban,N
LP009420,Male,Yes,0,Graduate,Yes,25581,121,143.0,240.0,1.0,Urban,Y
LP002065,Male,No,2,Graduate,No,8280,671,167.0,360.0,1.0,Urban,Y
LP000326,,Yes,,Not Graduate,No,6396,11513,129.0,360.0,1.0,Semiurban,Y
LP009424,Male,Yes,1,Graduate,No,1652,6010,174.0,360.0,1.0,Rural,Y
LP003226,Female,Yes,3+,Graduate,No,2673,94,35.0,360.0,1.0,Rural,Y
LP009066,Male,Yes,1,Not Graduate,Yes,13179,280,183.0,360.0,0.0,Urban,N
LP005798,Female,No,0,Not Graduate,No,13025,401,199.0,360.0,1.0,Urban,Y
LP009252,,Yes,,Graduate,,17552,146,167.0,360.0,1.0,Semiurban,Y
LP008047,Female,No,0,Not Graduate,No,28448,3317,160.0,300.0,1.0,Urban,Y
LP001607,Male,Yes,1,Graduate,No,25245,123,141.0,180.0,1.0,Urban,Y
LP002864,Male,Yes,0,Graduate,No,38534,1337,179.0,360.0,,Urban,Y
LP002532,Female,Yes,1,Graduate,No,8162,7118,71.0,360.0,1.0,Urban,Y
LP000669,Male,No,1,Graduate,No,60444,2222,,360.0,0.0,Urban,Y
LP008519,Male,Yes,0,Graduate,No,36267,2201,157.0,360.0,1.0,Urban,Y
LP005325,Male,Yes,1,Graduate,No,17947,3299,74.0,300.0,1.0,Urban,Y
LP006125,Female,Yes,0,Graduate,No,8169,546,102.0,180.0,1.0,Semiurban,Y
LP003489,Male,Yes,2,Graduate,No,4681,795,126.0,480.0,1.0,Urban,Y
LP005677,Male,Yes,0,Graduate,No,36653,736,186.0,360.0,1.0,Urban,Y
LP001972,Female,Yes,1,Graduate,Yes,10438,973,276.0,240.0,1.0,Urban,N
LP000679,Female,Yes,1,Graduate,No,9713,1508,181.0,180.0,1.0,Rural,N
LP001418,Male,Yes,3+,Not Graduate,Yes,4359,1678,140.0,180.0,1.0,Urban,Y
LP005482,Male,Yes,0,Graduate,No,6036,901,,240.0,1.0,Urban,N
LP002021,Female,Yes,2,Graduate,No,5959,2273,142.0,240.0,1.0,Rural,Y
LP009034,Female,,1,Not Graduate,No,2418,189,223.0,360.0,1.0,Semiurban,Y
LP004418,Male,Yes,1,Graduate,No,9613,546,,360.0,1.0,Urban,Y
LP007450,Male,Yes,0,Graduate,No,7720,3205,131.0,360.0,0.0,Urban,N
LP003119,Male,No,2,Graduate,No,23393,92,127.0,360.0,0.0,Semiurban,Y
LP003389,Male,Yes,1,Graduate,No,15246,2242,157.0,240.0,1.0,Rural,Y
LP005815,Male,Yes,2,Graduate,No,71119,9283,171.0,,,Urban,Y
LP009800,Female,Yes,2,Graduate,No,4992,1596,90.0,300.0,1.0,Urban,Y
LP004466,Male,Yes,2,Not Graduate,No,10846,346,103.0,240.0,0.0,Rural,N
LP002074,Female,No,0,Not Graduate,No,18753,4241,203.0,360.0,1.0,Semiurban,Y
LP000459,Male,,0,Not Graduate,No,52324,1167,198.0,120.0,1.0,Semiurban,Y
LP001009,Male,Yes,0,Not Graduate,No,5312,915,194.0,240.0,0.0,Semiurban,Y
LP009478,Female,Yes,2,Graduate,No,2190,2292,223.0,120.0,1.0,Urban,Y
LP007868,Male,Yes,1,Not Graduate,No,16602,1119,104.0,360.0,1.0,Semiurban,Y
LP003434,Male,Yes,0,Graduate,No,18168,307,100.0,180.0,1.0,Urban,Y
LP006711,Male,No,1,Not Graduate,No,5432,1881,204.0,,1.0,Semiurban,N
LP000357,Male,No,1,Graduate,No,34113,406,269.0,180.0,1.0,Semiurban,Y
LP005267,Male,Yes,1,Not Graduate,No,21644,249,38.0,180.0,1.0,Semiurban,Y
LP002326,Female,No,1,Graduate,Yes,37742,946,136.0,360.0,1.0,Semiurban,Y
LP008649,Female,Yes,2,Graduate,No,15703,1482,193.0,360.0,1.0,Semiurban,Y
LP002460,Male,Yes,3+,Graduate,No,15488,424,128.0,180.0,1.0,Semiurban,Y
LP009855,Female,Yes,0,Graduate,,7853,5107,204.0,480.0,1.0,Semiurban,N
LP008097,Male,Yes,0,Graduate,,66820,3173,164.0,360.0,1.0,Rural,Y
LP005278,Male,Yes,2,Not Graduate,No,15464,1566,147.0,,1.0,Semiurban,Y
LP009945,Male,Yes,3+,Graduate,No,6423,432,173.0,120.0,1.0,Semiurban,Y
LP007552,Male,Yes,0,Graduate,No,26226,7489,56.0,240.0,0.0,Rural,Y
LP006468,Male,Yes,3+,Graduate,No,16124,8840,198.0,120.0,1.0,Rural,Y
LP003935,Male,Yes,0,Graduate,No,30252,302,106.0,360.0,1.0,Urban,Y
LP009008,Male,Yes,1,Not Graduate,No,3015,4612,142.0,240.0,0.0,Rural,Y
LP002684,Male,Yes,0,Graduate,No,2190,640,153.0,120.0,1.0,Semiurban,Y
LP005116,Female,No,2,Graduate,No,14795,729,160.0,120.0,,Semiurban,Y
LP006715,Female,No,0,Graduate,No,21369,1553,98.0,300.0,1.0,Urban,Y
LP000060,Male,Yes,1,Not Graduate,No,8000,1635,180.0,300.0,1.0,Semiurban,Y
LP006882,Male,No,0,Graduate,No,7378,862,37.0,480.0,1.0,Urban,Y
LP008093,Male,Yes,2,Graduate,No,12096,713,174.0,480.0,1.0,Urban,Y
LP007267,Male,Yes,1,Graduate,Yes,27301,2095,189.0,360.0,1.0,Urban,Y
LP008330,Male,Yes,0,Not Graduate,No,8015,5149,100.0,360.0,1.0,Semiurban,N
LP002336,Male,Yes,3+,Not Graduate,Yes,58186,611,149.0,360.0,1.0,Urban,Y
LP002243,Male,No,3+,Graduate,No,4606,237,191.0,360.0,1.0,Semiurban,Y
LP005091,Male,Yes,1,Graduate,No,8488,630,96.0,180.0,1.0,Semiurban,Y
LP004149,Female,Yes,0,Not Graduate,No,20334,77,136.0,360.0,1.0,Semiurban,Y
LP000645,Male,Yes,0,Graduate,No,9729,518,279.0,360.0,1.0,Rural,N
LP007709,Male,No,1,Graduate,,18491,653,217.0,180.0,1.0,Semiurban,Y
LP007761,Female,Yes,1,Graduate,No,4976,4589,72.0,360.0,1.0,Semiurban,Y
LP005792,Female,Yes,1,Graduate,No,7192,3257,104.0,360.0,1.0,Semiurban,Y
LP005453,Male,No,1,Graduate,No,13331,2536,199.0,300.0,1.0,Urban,Y
LP000927,,No,1,Not Graduate,No,8609,1106,139.0,180.0,1.0,Rural,N
LP000976,Male,Yes,0,Graduate,No,4826,660,88.0,300.0,1.0,Rural,Y
LP000499,Female,Yes,1,Graduate,No,18074,639,125.0,480.0,,Rural,Y
LP004219,Female,Yes,2,Not Graduate,No,42704,1142,237.0,300.0,1.0,Urban,Y
LP008846,,No,1,Graduate,No,15725,310,153.0,360.0,1.0,Semiurban,Y
LP001552,Female,No,0,Graduate,No,2033,1777,146.0,360.0,1.0,Rural,Y
LP005582,Male,Yes,2,Graduate,No,13998,625,128.0,300.0,1.0,Urban,N
LP007931,Female,No,,Graduate,Yes,8711,742,144.0,240.0,1.0,Rural,N
LP005527,Female,No,0,Not Graduate,Yes,15821,23031,192.0,,1.0,Urban,Y
LP001915,Male,No,1,Graduate,No,5623,199,168.0,480.0,1.0,Semiurban,Y
LP009890,Male,No,0,Graduate,No,7095,499,179.0,300.0,1.0,Urban,N
LP000553,Male,Yes,0,Graduate,No,44910,2636,181.0,300.0,1.0,Semiurban,Y
LP002896,Female,Yes,0,Graduate,No,8480,1967,244.0,360.0,1.0,Urban,Y
LP006290,Male,Yes,2,Not Graduate,Yes,18659,2534,,300.0,1.0,Semiurban,Y
LP009597,Male,No,0,Not Graduate,No,8040,60,225.0,,1.0,Semiurban,Y
LP003734,Male,No,2,Not Graduate,No,56081,10131,164.0,360.0,1.0,Rural,Y
LP004692,,Yes,1,Graduate,No,5379,16685,86.0,300.0,1.0,Semiurban,Y
LP004471,Female,No,0,Not Graduate,No,14395,463,73.0,,1.0,Semiurban,Y
LP009270,Male,No,2,Graduate,No,2560,258,165.0,300.0,1.0,Urban,Y
LP004492,Female,No,0,Graduate,Yes,32446,842,123.0,240.0,1.0,Semiurban,Y
LP000408,Male,Yes,1,Graduate,No,6107,9874,246.0,360.0,1.0,Semiurban,Y
LP009160,Male,Yes,1,Graduate,Yes,16915,577,103.0,360.0,1.0,Semiurban,Y
LP007815,Male,Yes,1,Graduate,No,6119,254,182.0,240.0,1.0,Rural,Y
LP005214,Female,,1,Graduate,No,6071,109,104.0,240.0,1.0,Urban,Y
LP000981,Male,Yes,3+,Graduate,Yes,21285,474,,300.0,1.0,Rural,Y
LP005608,Female,Yes,1,Graduate,Yes,17626,845,92.0,360.0,1.0,Rural,Y
LP004144,Female,Yes,0,Graduate,Yes,12755,133,77.0,180.0,,Semiurban,Y
LP003635,Male,Yes,3+,Graduate,No,13101,480,182.0,,1.0,Urban,N
LP005387,Male,Yes,1,Graduate,No,39291,1523,170.0,360.0,1.0,Semiurban,Y
LP009880,,Yes,0,Not Graduate,No,7674,5723,222.0,360.0,1.0,Semiurban,Y
LP008608,Male,Yes,2,Graduate,No,11946,528,114.0,360.0,1.0,Semiurban,N
LP001551,Female,Yes,1,Not Graduate,No,28701,127,129.0,360.0,1.0,Urban,Y
LP000925,Male,No,3+,Not Graduate,No,14336,182,253.0,300.0,1.0,Urban,N
LP008235,Male,Yes,2,Graduate,No,16405,2679,185.0,360.0,1.0,Rural,Y
LP006976,,Yes,2,Not Graduate,No,14176,1345,,360.0,1.0,Semiurban,Y
LP004277,Male,Yes,1,Graduate,No,29388,1329,105.0,120.0,1.0,Semiurban,Y
LP005245,Female,Yes,0,Graduate,No,46804,2834,129.0,300.0,0.0,Urban,Y
LP004886,Female,No,0,Not Graduate,No,15188,850,104.0,240.0,,Rural,N
LP005588,Male,Yes,0,Graduate,No,5649,4234,195.0,300.0,,Rural,N
LP008078,Male,Yes,0,Graduate,No,11937,237,101.0,180.0,1.0,Semiurban,Y
LP001986,Male,Yes,,Graduate,No,25978,330,89.0,180.0,1.0,Rural,Y
LP009357,Female,No,0,Graduate,Yes,21220,345,171.0,240.0,0.0,Rural,Y
LP009246,Female,No,2,Graduate,No,21229,963,145.0,180.0,1.0,Semiurban,Y
LP003633,Male,Yes,1,Not Graduate,Yes,8434,4202,147.0,360.0,1.0,Semiurban,N
LP005712,Female,No,0,Graduate,No,8280,607,173.0,120.0,1.0,Rural,Y
LP000684,Female,No,1,Graduate,No,19813,1844,283.0,360.0,1.0,Rural,Y
LP001492,Male,Yes,2,Graduate,No,10443,2556,146.0,300.0,1.0,Rural,N
LP003819,Female,Yes,1,Graduate,No,45785,237,236.0,180.0,1.0,Rural,Y
LP004460,Male,No,1,Graduate,No,9786,4611,199.0,480.0,1.0,Urban,Y
LP002190,,Yes,1,Graduate,No,8270,6905,219.0,240.0,1.0,Semiurban,Y
LP005003,,Yes,1,Graduate,,7179,918,209.0,360.0,1.0,Urban,Y
LP002965,Female,Yes,0,Not Graduate,No,18535,458,187.0,360.0,1.0,Semiurban,Y
LP002237,Female,No,2,Graduate,No,64961,1788,186.0,240.0,1.0,Semiurban,Y
LP009605,Female,No,2,Graduate,Yes,16415,10843,181.0,480.0,1.0,Urban,Y
LP002930,Male,No,1,Not Graduate,No,14396,1981,114.0,300.0,1.0,Urban,Y
LP000183,Female,Yes,3+,Graduate,Yes,26377,4294,206.0,360.0,0.0,Urban,Y
LP001106,Male,Yes,0,Not Graduate,No,19842,720,120.0,360.0,1.0,Urban,Y
LP003122,Male,Yes,0,Not Graduate,No,4847,353,159.0,120.0,1.0,Semiurban,Y
LP007704,Male,No,0,Not Graduate,No,24612,525,119.0,360.0,,Urban,Y
LP009190,Female,Yes,0,Graduate,No,44059,841,,240.0,1.0,Rural,N
LP001616,Female,No,0,Graduate,No,26205,702,165.0,360.0,,Urban,Y
LP008643,Male,Yes,2,Graduate,No,5840,7378,142.0,360.0,1.0,Rural,N
LP006255,Male,Yes,0,Not Graduate,No,15637,6237,181.0,180.0,1.0,Urban,Y
LP008040,Female,Yes,3+,Not Graduate,No,8819,1907,201.0,360.0,1.0,Urban,Y
LP004172,,Yes,1,Graduate,No,8908,716,233.0,240.0,1.0,Urban,Y
LP004432,Male,No,1,Not Graduate,Yes,20284,10815,188.0,360.0,1.0,Semiurban,Y
LP006560,Female,Yes,1,Graduate,No,21436,2669,169.0,180.0,1.0,Rural,Y
LP003944,Male,Yes,0,Graduate,No,11721,9255,183.0,360.0,0.0,Urban,Y
LP008504,Female,Yes,3+,Graduate,No,4331,3814,182.0,180.0,1.0,Rural,Y
LP003123,Male,Yes,0,Graduate,No,11019,1499,140.0,,1.0,Rural,Y
LP005480,,,0,Graduate,No,25641,2018,196.0,120.0,1.0,Semiurban,Y
LP004531,Male,Yes,1,Not Graduate,No,5186,2644,123.0,240.0,1.0,Rural,N
LP006871,Male,Yes,0,Not Graduate,No,13612,1529,156.0,300.0,1.0,Semiurban,N
LP007293,Male,Yes,3+,Graduate,,20880,1861,124.0,240.0,0.0,Urban,N
LP009522,Female,,1,Graduate,Yes,6683,886,138.0,240.0,1.0,Semiurban,Y
LP008665,Male,Yes,1,Graduate,No,15212,774,182.0,180.0,1.0,Urban,Y
LP008616,Female,Yes,0,Graduate,No,22877,721,218.0,480.0,1.0,Rural,Y
LP009267,Male,Yes,2,Graduate,No,15237,609,267.0,360.0,1.0,Semiurban,Y
LP003140,Male,Yes,2,Not Graduate,No,5915,916,212.0,360.0,,Urban,Y
LP001033,Male,Yes,0,Graduate,Yes,6581,1716,170.0,180.0,1.0,Urban,N
LP002720,Male,Yes,0,Graduate,Yes,9672,906,237.0,360.0,1.0,Semiurban,Y
LP008442,Male,Yes,2,Graduate,No,11305,2233,137.0,360.0,1.0,Rural,N
LP004371,Male,No,2,Graduate,No,17853,317,141.0,360.0,1.0,Urban,Y
LP003841,Male,Yes,3+,Graduate,No,24015,1097,154.0,240.0,1.0,Urban,Y
LP004526,Male,Yes,1,Graduate,No,32797,3335,216.0,360.0,1.0,Semiurban,Y
LP007335,Male,Yes,0,Graduate,No,11939,2513,168.0,360.0,,Rural,N
LP001058,Male,,1,Graduate,Yes,4540,77,176.0,360.0,0.0,Urban,N
LP000949,Female,Yes,0,Graduate,No,15560,7307,118.0,180.0,0.0,Urban,Y
LP007250,Female,No,,Not Graduate,No,3775,94,66.0,300.0,,Rural,N
LP008901,Male,Yes,0,Graduate,No,10154,726,202.0,,1.0,Rural,N
LP009775,Female,No,1,Graduate,No,10021,542,205.0,360.0,1.0,Semiurban,Y
LP002160,Female,Yes,1,Graduate,No,19799,232,162.0,360.0,0.0,Urban,Y
LP002468,Male,Yes,3+,Graduate,No,15023,75,224.0,480.0,1.0,Rural,N
LP007852,Female,No,1,Graduate,No,22358,111,161.0,300.0,1.0,Urban,Y
LP003534,Male,Yes,3+,Graduate,Yes,23527,3196,93.0,360.0,1.0,Rural,Y
LP004675,Male,Yes,,Not Graduate,,7918,3180,130.0,360.0,0.0,Urban,N
LP008148,Female,Yes,1,Not Graduate,No,26294,2042,134.0,300.0,1.0,Rural,Y
LP002825,Male,No,0,Not Graduate,Yes,3528,1167,152.0,180.0,1.0,Urban,N
LP009847,Female,Yes,1,Graduate,Yes,14424,463,91.0,480.0,1.0,Urban,Y
LP000760,Female,No,1,Graduate,No,12646,216,116.0,300.0,1.0,Rural,N
LP000280,Female,,0,Graduate,Yes,9394,976,105.0,360.0,1.0,Urban,Y
LP009169,Male,Yes,0,Not Graduate,No,84501,1722,179.0,180.0,,Semiurban,Y
LP009974,Male,No,3+,Graduate,Yes,11065,560,92.0,240.0,1.0,Semiurban,Y
LP000066,Male,Yes,1,Graduate,No,4915,214,185.0,360.0,1.0,Semiurban,Y
LP007559,Male,Yes,1,Graduate,No,8999,8479,168.0,360.0,1.0,Urban,Y
LP009282,Female,No,0,Graduate,Yes,18252,915,185.0,300.0,0.0,Rural,Y
LP003383,Male,No,3+,Graduate,No,21640,507,148.0,300.0,1.0,Semiurban,Y
LP003936,Male,Yes,,Graduate,No,10778,4263,104.0,300.0,1.0,Rural,N
LP006786,Female,Yes,0,Graduate,No,6066,617,152.0,120.0,1.0,Semiurban,Y
LP002674,Male,Yes,1,Graduate,No,6523,752,30.0,300.0,1.0,Semiurban,Y
LP001543,Male,No,2,Graduate,No,4213,1885,212.0,240.0,1.0,Semiurban,N
LP006540,Female,,0,Graduate,No,5727,1605,161.0,360.0,1.0,Rural,N
LP005732,Male,No,1,Graduate,No,20268,1885,87.0,360.0,1.0,Rural,Y
LP005676,Male,No,2,Graduate,No,25270,2667,148.0,480.0,0.0,Urban,Y
LP000806,Female,Yes,0,Graduate,No,22462,3140,162.0,240.0,0.0,Urban,N
LP007707,Male,No,0,Graduate,No,26117,607,198.0,,1.0,Urban,Y
LP003127,Female,Yes,0,Not Graduate,No,6227,1569,164.0,360.0,1.0,Urban,N
LP004650,Male,Yes,0,Graduate,No,9460,2320,229.0,360.0,1.0,Rural,Y
LP008868,Male,No,3+,Graduate,No,7700,1255,167.0,480.0,1.0,Semiurban,Y
LP004237,Male,No,,Graduate,No,27542,8666,181.0,360.0,0.0,Rural,Y
LP004336,Male,No,1,Graduate,Yes,8424,2259,117.0,360.0,1.0,Urban,N
LP005672,Male,Yes,0,Graduate,No,17868,1020,237.0,360.0,1.0,Urban,Y
LP006970,Male,Yes,0,Graduate,No,5256,1795,26.0,360.0,0.0,Urban,Y
LP004053,Female,,1,Graduate,Yes,21784,258,193.0,240.0,1.0,Urban,Y
LP006128,Male,Yes,0,Graduate,No,15446,987,-36.0,480.0,1.0,Semiurban,Y
LP006377,Female,Yes,2,Graduate,No,29746,1721,217.0,300.0,1.0,Semiurban,Y
LP007847,Female,Yes,0,Graduate,Yes,9567,745,119.0,180.0,,Urban,N
LP001168,Male,Yes,0,Graduate,No,23489,742,190.0,120.0,0.0,Semiurban,Y
LP001198,Female,Yes,2,Not Graduate,Yes,19367,1230,125.0,360.0,,Semiurban,Y
LP004787,Female,No,1,Graduate,No,14808,2065,212.0,180.0,1.0,Rural,Y
LP005928,Female,No,1,Graduate,Yes,8316,4444,170.0,360.0,,Rural,N
LP000525,Female,Yes,2,Graduate,No,20288,2042,161.0,180.0,1.0,Semiurban,Y
LP004763,Female,Yes,0,Graduate,No,12224,661,135.0,360.0,0.0,Urban,N
LP009196,Male,No,0,Graduate,No,8206,3128,145.0,240.0,1.0,Semiurban,Y
LP000269,Male,Yes,1,Not Graduate,,8563,2760,158.0,300.0,1.0,Semiurban,Y
LP002678,Male,No,0,Graduate,No,39579,763,182.0,360.0,1.0,Rural,Y
LP009184,Female,No,0,Graduate,No,11860,715,171.0,300.0,0.0,Semiurban,N
LP008817,Male,Yes,0,Graduate,Yes,10628,834,75.0,360.0,1.0,Urban,Y
LP008169,Male,Yes,2,Graduate,No,9263,199,134.0,360.0,1.0,Rural,Y
LP006504,Male,Yes,1,Graduate,Yes,10369,3196,144.0,240.0,1.0,Urban,Y
LP002659,Male,Yes,0,Graduate,Yes,17691,5928,246.0,120.0,0.0,Rural,N
LP005996,Female,Yes,0,Graduate,No,13203,2686,87.0,360.0,1.0,Urban,Y
LP002315,Female,Yes,3+,Graduate,No,5564,6404,88.0,360.0,1.0,Semiurban,Y
LP001438,Female,No,2,Graduate,No,8555,970,119.0,240.0,1.0,Semiurban,N
LP000906,Female,Yes,3+,Not Graduate,No,36792,1058,180.0,360.0,1.0,Urban,Y
LP000093,Female,Yes,2,Graduate,No,9332,1479,87.0,300.0,1.0,Rural,N
LP006327,,Yes,0,Graduate,No,13629,9563,207.0,480.0,0.0,Semiurban,Y
LP004439,Female,Yes,0,Graduate,No,16105,453,124.0,360.0,1.0,Semiurban,Y
LP007289,Female,No,2,Not Graduate,No,68968,1411,162.0,180.0,1.0,Semiurban,Y
LP004636,Female,Yes,1,Not Graduate,No,15878,1262,,,,Urban,Y
LP006239,Female,Yes,0,Graduate,Yes,29469,3191,172.0,240.0,1.0,Semiurban,Y
LP008648,Male,Yes,1,Not Graduate,No,21453,4076,,360.0,1.0,Semiurban,Y
LP005306,Male,Yes,0,Graduate,No,61531,377,95.0,,1.0,Rural,Y
LP006981,Male,No,0,Graduate,No,24284,2561,165.0,480.0,1.0,Rural,Y
LP002646,Male,,0,Graduate,No,4298,207,,240.0,,Semiurban,N
LP002536,,Yes,2,Graduate,No,12255,827,132.0,240.0,,Semiurban,N
LP003128,Male,Yes,0,Graduate,Yes,3494,1148,250.0,300.0,1.0,Urban,Y
LP007265,Female,No,0,Graduate,No,35110,1160,133.0,180.0,1.0,Rural,Y
LP006401,Female,Yes,1,Graduate,No,18992,2059,150.0,240.0,1.0,Rural,Y
LP005646,Male,No,3+,Graduate,No,9286,1268,68.0,240.0,0.0,Urban,Y
LP002352,Female,No,3+,Not Graduate,No,4874,198,94.0,360.0,1.0,Semiurban,Y
LP006862,Female,Yes,1,Graduate,Yes,39621,3827,172.0,300.0,1.0,Urban,Y
LP002682,Female,No,0,Not Graduate,No,29254,2857,179.0,240.0,1.0,Urban,Y
LP002165,Male,Yes,0,Not Graduate,Yes,45032,4959,173.0,360.0,1.0,Semiurban,Y
LP008023,Female,,0,Graduate,,2799,4839,205.0,180.0,1.0,Urban,N
LP008081,,Yes,0,Graduate,No,1682,3322,130.0,240.0,1.0,Semiurban,N
LP002617,Male,Yes,2,Graduate,Yes,20905,355,,300.0,1.0,Urban,Y
LP006079,Male,No,1,Graduate,No,13533,1381,100.0,360.0,0.0,Rural,Y
LP004445,Male,Yes,0,Graduate,No,3167,96,164.0,360.0,1.0,Rural,N
LP008903,Female,No,,Graduate,No,25468,2009,223.0,360.0,0.0,Semiurban,N
LP001913,Female,Yes,2,Graduate,Yes,5057,330,196.0,360.0,1.0,Rural,Y
LP003120,Male,Yes,1,Not Graduate,No,12758,214,48.0,300.0,1.0,Rural,Y
LP008522,Male,Yes,2,Graduate,No,19775,4073,81.0,360.0,1.0,Semiurban,Y
LP001358,Male,No,1,Graduate,No,25706,194,136.0,300.0,1.0,Urban,Y
LP002535,Female,Yes,1,Graduate,No,30620,1188,257.0,360.0,1.0,Rural,Y
LP007320,Female,Yes,2,Not Graduate,No,7253,74,191.0,,1.0,Semiurban,N
LP001339,Male,No,0,Not Graduate,No,11125,634,94.0,240.0,1.0,Urban,N
LP008345,Female,Yes,,Graduate,No,16286,368,136.0,360.0,1.0,Semiurban,Y
LP004374,Male,Yes,2,Graduate,No,13413,20477,125.0,300.0,1.0,Urban,Y
LP001481,Female,Yes,1,Graduate,No,2191,1680,244.0,360.0,0.0,Semiurban,N
LP006248,Female,Yes,1,Graduate,No,37371,2422,91.0,480.0,0.0,Urban,Y
LP000418,Male,Yes,3+,Not Graduate,No,10720,3936,,360.0,,Urban,Y
LP009462,Male,No,0,Graduate,Yes,23178,738,222.0,,1.0,Urban,Y
LP006004,Female,Yes,0,Graduate,Yes,7876,1721,138.0,120.0,0.0,Urban,N
LP001417,Male,,0,Graduate,No,24634,311,184.0,360.0,1.0,Urban,Y
LP005104,Male,Yes,0,Graduate,No,16437,2921,170.0,360.0,1.0,Urban,Y
LP008292,Female,Yes,0,Graduate,No,31894,649,152.0,360.0,1.0,Urban,Y
LP000741,Male,Yes,2,Graduate,Yes,12614,2300,194.0,480.0,0.0,Urban,N
LP003958,Male,Yes,0,Graduate,No,36485,596,148.0,360.0,1.0,Rural,Y
LP002438,Male,Yes,3+,Not Graduate,Yes,37942,616,147.0,360.0,1.0,Semiurban,Y
LP002378,Female,No,0,Graduate,No,3298,2462,185.0,120.0,1.0,Urban,N
LP006920,Male,No,2,Not Graduate,No,13665,2976,,300.0,1.0,Urban,Y
LP009897,Female,Yes,0,Graduate,Yes,21313,2168,67.0,300.0,1.0,Rural,Y
LP003578,Male,Yes,1,Graduate,No,7830,8886,180.0,300.0,1.0,Rural,Y
LP005998,Female,No,1,Graduate,Yes,7729,213,66.0,360.0,1.0,Semiurban,Y
LP003612,Male,No,1,Graduate,No,6901,629,87.0,300.0,1.0,Rural,N
LP001427,Male,Yes,0,Not Graduate,No,3773,601,89.0,300.0,,Urban,Y
LP006670,Male,Yes,0,Graduate,No,95548,773,174.0,360.0,0.0,Semiurban,Y
LP006386,Female,Yes,0,Graduate,No,12036,7886,104.0,360.0,1.0,Rural,Y
LP001056,Male,Yes,1,Not Graduate,No,2315,7752,148.0,300.0,1.0,Semiurban,Y
LP009645,Male,Yes,0,Graduate,No,5483,179,187.0,120.0,,Rural,N
LP007272,Female,No,1,Graduate,No,22101,435,65.0,360.0,1.0,Urban,Y
LP006717,Male,,0,Not Graduate,No,30464,237,216.0,240.0,1.0,Semiurban,Y
LP006237,Female,Yes,0,Graduate,No,9141,613,119.0,180.0,,Semiurban,N
LP007245,Male,Yes,0,Graduate,No,33731,999,166.0,300.0,1.0,Rural,Y
LP008390,Male,No,0,Graduate,No,11499,4268,126.0,300.0,1.0,Urban,Y
LP001806,Female,Yes,0,Graduate,No,5591,2724,242.0,240.0,1.0,Semiurban,Y
LP007954,Male,Yes,0,Graduate,No,9046,497,,300.0,1.0,Urban,Y
LP006024,Male,Yes,0,Graduate,Yes,27828,3917,188.0,360.0,1.0,Semiurban,Y
LP004025,Female,Yes,1,Graduate,No,17524,780,119.0,360.0,1.0,Semiurban,Y
LP009721,Female,Yes,0,Graduate,No,8799,1916,119.0,240.0,0.0,Urban,N
LP005103,Male,Yes,1,Graduate,Yes,27189,2144,138.0,360.0,1.0,Urban,Y
LP000646,Female,Yes,2,Graduate,No,13169,576,154.0,,1.0,Urban,Y
LP006374,Female,Yes,0,Not Graduate,No,6894,1194,74.0,120.0,1.0,Rural,Y
LP005208,Male,No,0,Graduate,No,9705,222,112.0,360.0,1.0,Semiurban,Y
LP009625,Male,Yes,1,Not Graduate,No,45763,4038,115.0,240.0,1.0,Semiurban,Y
